SIMULATION RESULTS
____________________

Customer Number: 411, Arrival Time: 765.6478009, End Shopping Time: 791.454492184, End Wait Time: 791.454492184, End Checkout Time: 795.6044921839999
Customer Number: 409, Arrival Time: 763.3506111, End Shopping Time: 791.66065194, End Wait Time: 791.66065194, End Checkout Time: 796.66065194
Customer Number: 412, Arrival Time: 769.4222395, End Shopping Time: 791.785608493, End Wait Time: 795.935608493, End Checkout Time: 799.4856084930001
Customer Number: 424, Arrival Time: 795.9695087, End Shopping Time: 799.78114232, End Wait Time: 799.78114232, End Checkout Time: 801.98114232
Customer Number: 410, Arrival Time: 764.0989934, End Shopping Time: 794.99572346, End Wait Time: 799.99572346, End Checkout Time: 805.09572346
Customer Number: 416, Arrival Time: 781.4726589, End Shopping Time: 802.5148981020001, End Wait Time: 802.5148981020001, End Checkout Time: 805.914898102
Customer Number: 417, Arrival Time: 782.5597567, End Shopping Time: 802.85512234, End Wait Time: 802.85512234, End Checkout Time: 806.97512234
Customer Number: 422, Arrival Time: 793.806752, End Shopping Time: 804.04938868, End Wait Time: 804.04938868, End Checkout Time: 807.04938868
Customer Number: 413, Arrival Time: 774.943486, End Shopping Time: 805.330700368, End Wait Time: 805.330700368, End Checkout Time: 810.430700368
Customer Number: 404, Arrival Time: 754.4779365, End Shopping Time: 806.446606768, End Wait Time: 806.446606768, End Checkout Time: 810.846606768
Customer Number: 398, Arrival Time: 744.5585996, End Shopping Time: 805.262960119, End Wait Time: 809.382960119, End Checkout Time: 814.862960119
Customer Number: 423, Arrival Time: 794.6569165, End Shopping Time: 813.925563988, End Wait Time: 813.925563988, End Checkout Time: 818.725563988
Customer Number: 434, Arrival Time: 807.1274175, End Shopping Time: 816.1698323979999, End Wait Time: 816.1698323979999, End Checkout Time: 819.369832398
Customer Number: 405, Arrival Time: 756.2855827, End Shopping Time: 815.92967398, End Wait Time: 815.92967398, End Checkout Time: 820.42967398
Customer Number: 402, Arrival Time: 751.9817426, End Shopping Time: 816.252948008, End Wait Time: 816.252948008, End Checkout Time: 822.2929480079999
Customer Number: 433, Arrival Time: 807.0169458, End Shopping Time: 818.9437402020001, End Wait Time: 818.9437402020001, End Checkout Time: 822.843740202
Customer Number: 429, Arrival Time: 803.0410818, End Shopping Time: 820.3640398680001, End Wait Time: 820.3640398680001, End Checkout Time: 823.764039868
Customer Number: 419, Arrival Time: 784.1856464, End Shopping Time: 817.06951922, End Wait Time: 821.56951922, End Checkout Time: 825.76951922
Customer Number: 428, Arrival Time: 802.918509, End Shopping Time: 817.223006584, End Wait Time: 823.263006584, End Checkout Time: 826.743006584
Customer Number: 421, Arrival Time: 790.8893913, End Shopping Time: 821.5853639930001, End Wait Time: 825.7853639930001, End Checkout Time: 829.7353639930001
Customer Number: 418, Arrival Time: 783.6389095, End Shopping Time: 821.0419419079999, End Wait Time: 824.9419419079999, End Checkout Time: 830.741941908
Customer Number: 448, Arrival Time: 829.278663, End Shopping Time: 831.0941680410001, End Wait Time: 831.0941680410001, End Checkout Time: 832.6941680410001
Customer Number: 435, Arrival Time: 807.582936, End Shopping Time: 826.158087958, End Wait Time: 829.638087958, End Checkout Time: 834.798087958
Customer Number: 432, Arrival Time: 805.7463446, End Shopping Time: 824.3487412520001, End Wait Time: 830.148741252, End Checkout Time: 835.2487412520001
Customer Number: 426, Arrival Time: 798.6629522, End Shopping Time: 828.4574261119999, End Wait Time: 832.4074261119999, End Checkout Time: 836.1074261119999
Customer Number: 447, Arrival Time: 828.3736667, End Shopping Time: 836.4969911539999, End Wait Time: 836.4969911539999, End Checkout Time: 838.8969911539999
Customer Number: 420, Arrival Time: 789.7359812, End Shopping Time: 831.74674619, End Wait Time: 835.44674619, End Checkout Time: 839.6467461899999
Customer Number: 430, Arrival Time: 803.64366, End Shopping Time: 835.002704787, End Wait Time: 835.002704787, End Checkout Time: 840.1627047869999
Customer Number: 441, Arrival Time: 818.8872143, End Shopping Time: 836.6755407769999, End Wait Time: 836.6755407769999, End Checkout Time: 841.9755407769999
Customer Number: 431, Arrival Time: 805.6077016, End Shopping Time: 841.3282278400001, End Wait Time: 841.3282278400001, End Checkout Time: 845.22822784
Customer Number: 452, Arrival Time: 843.8416592, End Shopping Time: 846.1560409479999, End Wait Time: 846.1560409479999, End Checkout Time: 847.5560409479999
Customer Number: 427, Arrival Time: 800.4442034, End Shopping Time: 836.699753984, End Wait Time: 841.859753984, End Checkout Time: 847.579753984
Customer Number: 415, Arrival Time: 780.9681228, End Shopping Time: 837.387772674, End Wait Time: 842.6877726739999, End Checkout Time: 849.887772674
Customer Number: 443, Arrival Time: 823.9408726, End Shopping Time: 843.783239564, End Wait Time: 847.683239564, End Checkout Time: 850.8832395640001
Customer Number: 440, Arrival Time: 817.7531917, End Shopping Time: 846.98669605, End Wait Time: 850.18669605, End Checkout Time: 854.18669605
Customer Number: 451, Arrival Time: 841.6759893, End Shopping Time: 851.723913241, End Wait Time: 851.723913241, End Checkout Time: 854.923913241
Customer Number: 425, Arrival Time: 796.5876391, End Shopping Time: 843.594475232, End Wait Time: 849.3144752320001, End Checkout Time: 855.1944752320001
Customer Number: 438, Arrival Time: 816.5479957, End Shopping Time: 844.001145697, End Wait Time: 851.201145697, End Checkout Time: 856.3011456969999
Customer Number: 442, Arrival Time: 820.5753674, End Shopping Time: 851.056327735, End Wait Time: 855.056327735, End Checkout Time: 858.706327735
Customer Number: 444, Arrival Time: 824.287579, End Shopping Time: 856.90878605, End Wait Time: 856.90878605, End Checkout Time: 861.10878605
Customer Number: 453, Arrival Time: 846.5586303, End Shopping Time: 861.704058364, End Wait Time: 861.704058364, End Checkout Time: 865.004058364
Customer Number: 439, Arrival Time: 817.5711219, End Shopping Time: 847.486331218, End Wait Time: 859.786331218, End Checkout Time: 865.6863312180001
Customer Number: 450, Arrival Time: 837.5957553, End Shopping Time: 865.44919022, End Wait Time: 865.44919022, End Checkout Time: 870.84919022
Customer Number: 437, Arrival Time: 815.0318486, End Shopping Time: 866.539071305, End Wait Time: 866.539071305, End Checkout Time: 871.289071305
Customer Number: 454, Arrival Time: 848.0875723, End Shopping Time: 872.8679746, End Wait Time: 872.8679746, End Checkout Time: 876.6179746
Customer Number: 459, Arrival Time: 861.3307342, End Shopping Time: 872.8315922, End Wait Time: 872.8315922, End Checkout Time: 877.4315922000001
Customer Number: 456, Arrival Time: 849.8487864, End Shopping Time: 874.866485946, End Wait Time: 874.866485946, End Checkout Time: 878.506485946
Customer Number: 462, Arrival Time: 873.175259, End Shopping Time: 877.459953905, End Wait Time: 877.459953905, End Checkout Time: 879.459953905
Customer Number: 458, Arrival Time: 856.773527, End Shopping Time: 875.5847885039999, End Wait Time: 879.3347885039999, End Checkout Time: 882.534788504
Customer Number: 436, Arrival Time: 814.2379209, End Shopping Time: 875.893824528, End Wait Time: 879.533824528, End Checkout Time: 885.253824528
Customer Number: 460, Arrival Time: 861.4045996, End Shopping Time: 882.4717147, End Wait Time: 882.4717147, End Checkout Time: 887.4717147
Customer Number: 466, Arrival Time: 883.5020025, End Shopping Time: 885.8266301, End Wait Time: 885.8266301, End Checkout Time: 887.6266300999999
Customer Number: 455, Arrival Time: 848.2708389, End Shopping Time: 883.7432428359999, End Wait Time: 883.7432428359999, End Checkout Time: 888.5432428359999
Customer Number: 445, Arrival Time: 825.8627245, End Shopping Time: 886.76280481, End Wait Time: 886.76280481, End Checkout Time: 892.56280481
Customer Number: 469, Arrival Time: 889.4362256, End Shopping Time: 893.925130936, End Wait Time: 893.925130936, End Checkout Time: 895.7251309359999
Customer Number: 446, Arrival Time: 827.7946908, End Shopping Time: 887.2085247, End Wait Time: 892.2085247, End Checkout Time: 899.7085247
Customer Number: 449, Arrival Time: 834.1339725, End Shopping Time: 896.396335785, End Wait Time: 896.396335785, End Checkout Time: 901.146335785
Customer Number: 457, Arrival Time: 851.6088297, End Shopping Time: 890.7779136510001, End Wait Time: 896.577913651, End Checkout Time: 902.057913651
Customer Number: 471, Arrival Time: 893.3569458, End Shopping Time: 904.397889428, End Wait Time: 904.397889428, End Checkout Time: 907.597889428
Customer Number: 472, Arrival Time: 894.8949973, End Shopping Time: 905.09716198, End Wait Time: 905.09716198, End Checkout Time: 908.09716198
Customer Number: 468, Arrival Time: 886.2129244, End Shopping Time: 903.530668018, End Wait Time: 903.530668018, End Checkout Time: 908.630668018
Customer Number: 470, Arrival Time: 891.8836069, End Shopping Time: 900.7529860340001, End Wait Time: 906.2329860340001, End Checkout Time: 909.552986034
Customer Number: 477, Arrival Time: 910.0687408, End Shopping Time: 910.988274649, End Wait Time: 910.988274649, End Checkout Time: 912.188274649
Customer Number: 467, Arrival Time: 884.7699835, End Shopping Time: 909.2263674459999, End Wait Time: 909.2263674459999, End Checkout Time: 914.0263674459999
Customer Number: 473, Arrival Time: 898.8203513, End Shopping Time: 916.7336399239999, End Wait Time: 916.7336399239999, End Checkout Time: 920.053639924
Customer Number: 463, Arrival Time: 873.9779399, End Shopping Time: 916.984249479, End Wait Time: 916.984249479, End Checkout Time: 921.034249479
Customer Number: 480, Arrival Time: 915.3894963, End Shopping Time: 919.4585533640001, End Wait Time: 919.4585533640001, End Checkout Time: 921.258553364
Customer Number: 479, Arrival Time: 912.3504038, End Shopping Time: 919.922255224, End Wait Time: 921.7222552239999, End Checkout Time: 924.322255224
Customer Number: 465, Arrival Time: 880.2300441, End Shopping Time: 918.94493602, End Wait Time: 918.94493602, End Checkout Time: 925.94493602
Customer Number: 464, Arrival Time: 878.7103168, End Shopping Time: 921.09695095, End Wait Time: 921.09695095, End Checkout Time: 926.04695095
Customer Number: 475, Arrival Time: 905.2450642, End Shopping Time: 923.02017682, End Wait Time: 923.02017682, End Checkout Time: 926.8201768199999
Customer Number: 481, Arrival Time: 915.7529531, End Shopping Time: 923.427507884, End Wait Time: 926.027507884, End Checkout Time: 929.427507884
Customer Number: 483, Arrival Time: 919.1122155, End Shopping Time: 925.2692227550001, End Wait Time: 928.6692227550001, End Checkout Time: 930.6692227550001
Customer Number: 461, Arrival Time: 871.9244572, End Shopping Time: 927.813050038, End Wait Time: 927.813050038, End Checkout Time: 932.2630500380001
Customer Number: 488, Arrival Time: 928.5655849, End Shopping Time: 930.4083169419999, End Wait Time: 930.4083169419999, End Checkout Time: 933.7083169419999
Customer Number: 474, Arrival Time: 903.6265387, End Shopping Time: 930.0582798539999, End Wait Time: 930.0582798539999, End Checkout Time: 934.3382798539999
Customer Number: 490, Arrival Time: 935.942913, End Shopping Time: 936.513102821, End Wait Time: 936.513102821, End Checkout Time: 937.713102821
Customer Number: 478, Arrival Time: 910.8885775, End Shopping Time: 939.868044958, End Wait Time: 939.868044958, End Checkout Time: 947.4680449580001
Customer Number: 485, Arrival Time: 923.6334842, End Shopping Time: 942.808129916, End Wait Time: 942.808129916, End Checkout Time: 947.968129916
Customer Number: 482, Arrival Time: 917.4205843, End Shopping Time: 943.768780864, End Wait Time: 943.768780864, End Checkout Time: 948.0687808639999
Customer Number: 493, Arrival Time: 944.4094457, End Shopping Time: 949.326210128, End Wait Time: 949.326210128, End Checkout Time: 951.526210128
Customer Number: 486, Arrival Time: 925.4926084, End Shopping Time: 945.945264197, End Wait Time: 951.105264197, End Checkout Time: 956.2652641970001
Customer Number: 489, Arrival Time: 931.4601734, End Shopping Time: 951.831215025, End Wait Time: 951.831215025, End Checkout Time: 957.331215025
Customer Number: 494, Arrival Time: 945.2686998, End Shopping Time: 958.92185507, End Wait Time: 958.92185507, End Checkout Time: 961.92185507
Customer Number: 492, Arrival Time: 940.333532, End Shopping Time: 959.804159522, End Wait Time: 959.804159522, End Checkout Time: 964.6041595219999
Customer Number: 476, Arrival Time: 906.9141881, End Shopping Time: 970.901268803, End Wait Time: 970.901268803, End Checkout Time: 975.751268803
Customer Number: 496, Arrival Time: 947.6419775, End Shopping Time: 971.95772058, End Wait Time: 971.95772058, End Checkout Time: 978.95772058
Customer Number: 487, Arrival Time: 925.9346957, End Shopping Time: 979.6434773780001, End Wait Time: 979.6434773780001, End Checkout Time: 984.803477378
Customer Number: 499, Arrival Time: 953.3015124, End Shopping Time: 981.058032325, End Wait Time: 981.058032325, End Checkout Time: 984.808032325
Customer Number: 484, Arrival Time: 922.3829454, End Shopping Time: 980.4177226400001, End Wait Time: 980.4177226400001, End Checkout Time: 987.4177226400001
Customer Number: 495, Arrival Time: 945.3043837, End Shopping Time: 987.16424881, End Wait Time: 987.16424881, End Checkout Time: 991.76424881
Customer Number: 497, Arrival Time: 948.8074065, End Shopping Time: 988.9608537849999, End Wait Time: 988.9608537849999, End Checkout Time: 993.9608537849999
Customer Number: 500, Arrival Time: 959.6854017, End Shopping Time: 984.4586397, End Wait Time: 991.4586397, End Checkout Time: 997.9586397
Customer Number: 491, Arrival Time: 938.7083687, End Shopping Time: 998.6991373400001, End Wait Time: 998.6991373400001, End Checkout Time: 1003.1991373400001
Customer Number: 498, Arrival Time: 951.4898363, End Shopping Time: 1001.3789603179999, End Wait Time: 1001.3789603179999, End Checkout Time: 1006.2989603179999

Total Customers Served: 500

QUEUE STATISTICS
__________________

Regular Lane #2: Customers Served: 115, Max Queue Length: 4, Average Wait Time: 3.611304347826088, Average Queue Size: 1.608695652173913
Regular Lane #3: Customers Served: 126, Max Queue Length: 3, Average Wait Time: 2.9377777777777783, Average Queue Size: 1.6349206349206349
Regular Lane #1: Customers Served: 145, Max Queue Length: 3, Average Wait Time: 2.306896551724137, Average Queue Size: 1.5655172413793104
Express Lane #1: Customers Served: 114, Max Queue Length: 2, Average Wait Time: 0.45087719298245615, Average Queue Size: 1.1842105263157894
